year,exchange_rate,Corruption Perception Index,gdp_growth,ca_gdp,infl_diff,reserves_moi,country,log_exchange_rate,depreciation,lreserves_moi,corr_inv,corr_inv_l1,infl_diff_l1,ca_gdp_l1,reserves_moi_l1,gdp_growth_l1,AFC_97_98,GFC_08_09,COVID_20_22
2022.0,1.379,83.0,4.108,18.42186895,6.4602303737,3.5302113514389726,Singapura,0.32135859881116474,0.026080449737755917,1.2613577420817805,17.0,15.0,3.9514676169,19.79775935,5.886554571211259,9.756804,0,0,1
2023.0,1.3428,83.0,1.821407,17.68823351,3.7387800622,4.378719242112366,Singapura,0.2947569861237428,-0.02660161268742195,1.4767562711514466,17.0,17.0,6.4602303737,18.42186895,3.5302113514389726,4.108,0,0,0
2024.0,1.3364,84.0,4.388024,17.54065297,2.2,4.287460791802984,Singapura,0.28997943150046446,-0.004777554623278335,1.4556946676812614,16.0,17.0,3.7387800622,17.68823351,4.378719242112366,1.821407,0,0,0
1995.0,24.9178,27.9,8.120315,-8.0232937,5.81818181818192,5.027914016913839,Thailand,3.21558240751811,,1.6150051897293214,72.1,,,,,,0,0,0
1996.0,25.3485,33.3,5.651944,-8.02658257,5.80510554737349,5.105213763495216,Thailand,3.232719556688851,0.01713714917074105,1.6302623240984788,66.7,72.1,5.81818181818192,-8.0232937,5.027914016913839,8.120315,0,0,0
1997.0,30.9928,30.6,-2.75358,-2.01164911,5.62579747129104,4.051764323385821,Thailand,3.433754919444549,0.201035362755698,1.3991524216608007,69.4,66.7,5.80510554737349,-8.02658257,5.105213763495216,5.651944,1,0,0
1998.0,41.2288,30.0,-7.63404,12.52904697,7.9947287502746,6.397448996310921,Thailand,3.7191370412746334,0.2853821218300845,1.8558993165793736,70.0,69.4,5.62579747129104,-2.01164911,4.051764323385821,-2.75358,1,0,0
1999.0,37.8446,32.0,4.572308,9.811280612,0.284726459223034,6.685707466570565,Thailand,3.6334883012773442,-0.08564873999728917,1.8999720339103734,68.0,70.0,7.9947287502746,12.52904697,6.397448996310921,-7.63404,0,0,0
2000.0,40.1867,32.0,4.455247,7.368452403,1.59196917460972,5.072972331183555,Thailand,3.693536095112295,0.060047793834950625,1.6239269044367313,68.0,68.0,0.284726459223034,9.811280612,6.685707466570565,4.572308,0,0,0
2001.0,44.4905,32.0,3.444249,4.24027233,1.62690887314091,5.249814428255096,Thailand,3.7952756832353565,0.10173958812306161,1.658192728979783,68.0,68.0,1.59196917460972,7.368452403,5.072972331183555,4.455247,0,0,0
2002.0,43.0024,32.0,6.149036,3.465505168,0.697308976625449,5.776785210950625,Thailand,3.76125592808951,-0.03401975514584654,1.7538473360751532,68.0,68.0,1.62690887314091,4.24027233,5.249814428255096,3.444249,0,0,0
2003.0,41.5344,33.0,7.189243,3.133564002,1.80434994635721,5.428499874585672,Thailand,3.726521999538447,-0.03473392855106283,1.6916628295868261,67.0,68.0,0.697308976625449,3.465505168,5.776785210950625,6.149036,0,0,0
2004.0,40.2591,36.0,6.289342,1.59597339,2.7591492623108,5.128473861668654,Thailand,3.6953360652672895,-0.031185934271157567,1.6348081220707873,64.0,67.0,1.80434994635721,3.133564002,5.428499874585672,7.189243,0,0,0
2005.0,40.2584,38.0,4.187638,-4.03646432,4.54036919634535,4.352284521635827,Thailand,3.695318677742838,-1.7387524451351055e-05,1.4707008846307592,62.0,64.0,2.7591492623108,1.59597339,5.128473861668654,6.289342,0,0,0
2006.0,37.9114,36.0,4.967811,1.043807624,4.63747436011765,5.080691199411252,Thailand,3.635251858416398,-0.06006681932643998,1.6254473152109077,64.0,62.0,4.54036919634535,-4.03646432,4.352284521635827,4.187638,0,0,0
2007.0,34.5146,33.0,5.435152,5.926654231,2.24154095286803,5.930955964436482,Thailand,3.5413824229241526,-0.09386943549224558,1.7801854081850346,67.0,64.0,4.63747436011765,1.043807624,5.080691199411252,4.967811,0,0,0
2008.0,33.3543,35.0,1.725699,0.319466151,5.46848949649845,6.0802354647904,Thailand,3.5071866995823955,-0.034195723341757134,1.8050434229897543,65.0,67.0,2.24154095286803,5.926654231,5.930955964436482,5.435152,0,1,0
2009.0,34.3325,34.0,-0.69062,7.876559503,-0.845716092316721,9.813958287708466,Thailand,3.5360924274223,0.028905727839904305,2.283805687374235,66.0,65.0,5.46848949649845,0.319466151,6.0802354647904,1.725699,0,1,0
2010.0,31.7171,35.0,7.513391,3.367324672,3.24758842443723,9.072560138628296,Thailand,3.456855967618656,-0.07923645980364391,2.2052544887552923,65.0,66.0,-0.845716092316721,7.876559503,9.813958287708466,-0.69062,0,0,0
2011.0,30.4856,34.0,0.840132,2.542170963,3.80879058139634,7.74152006876012,Thailand,3.417254440976822,-0.03960152664183392,2.046598059632063,66.0,65.0,3.24758842443723,3.367324672,9.072560138628296,7.513391,0,0,0
2012.0,31.0671,37.0,7.242796,-1.23233638,3.01489950334985,7.269062261773208,Thailand,3.4361493814240105,0.018894940447188535,1.983627295849391,63.0,66.0,3.80879058139634,2.542170963,7.74152006876012,0.840132,0,0,0
2013.0,30.7231,35.0,2.687496,-2.10153459,2.18488618530687,6.5101984130914206,Thailand,3.425014814646586,-0.011134566777424304,1.873369933957474,65.0,63.0,3.01489950334985,-1.23233638,7.269062261773208,7.242796,0,0,0
2014.0,32.4767,38.0,0.984469,2.858284099,1.8951418189878,6.663611793487315,Thailand,3.4805229091465257,0.05550809449993954,1.896661648889081,62.0,65.0,2.18488618530687,-2.10153459,6.5101984130914206,2.687496,0,0,0
2015.0,34.2503,38.0,3.134047,6.915815172,-0.900424963291569,7.354632050016,Thailand,3.5336953237939612,0.053172414647435495,1.9953303256117885,62.0,62.0,1.8951418189878,2.858284099,6.663611793487315,0.984469,0,0,0
2016.0,35.2866,35.0,3.435158,10.50835439,0.188149704448143,8.341364387464955,Thailand,3.5635032884722087,0.029807964678247423,2.1212267986096505,65.0,62.0,-0.900424963291569,6.915815172,7.354632050016,3.134047,0,0,0
2017.0,33.9243,37.0,4.177681,9.631030192,0.665631893135106,8.781629591675243,Thailand,3.524131571757133,-0.03937171671507578,2.172661993121473,63.0,65.0,0.188149704448143,10.50835439,8.341364387464955,3.435158,0,0,0
2018.0,32.2985,36.0,4.22287,5.619863146,1.06389754183024,7.788249166491385,Thailand,3.475020789521775,-0.04911078223535803,2.0526160806411293,64.0,63.0,0.665631893135106,9.631030192,8.781629591675243,4.177681,0,0,0
2019.0,31.0458,36.0,2.114558,7.032726403,0.706728601314311,8.85842725290289,Thailand,3.435463533529775,-0.039557255991999885,2.181369237901013,64.0,64.0,1.06389754183024,5.619863146,7.788249166491385,4.22287,0,0,0
2020.0,31.2919,36.0,-6.05004,4.182828615,-0.845937147357041,12.132893118810735,Thailand,3.4433592781127556,0.00789574458298059,2.495920203899701,64.0,64.0,0.706728601314311,7.032726403,8.85842725290289,2.114558,0,0,1
2021.0,31.9797,35.0,1.552166,-2.11825313,1.23039541318384,8.975902780815824,Thailand,3.4651013264987682,0.02174204838601268,2.194543517707405,65.0,64.0,-0.845937147357041,4.182828615,12.132893118810735,-6.05004,0,0,1
2022.0,35.0535,36.0,2.580379,-3.46252375,-1.61068030486688,7.1092076138897,Thailand,3.556875465841834,0.09177413934306555,1.9613907908941939,64.0,65.0,1.23039541318384,-2.11825313,8.975902780815824,1.552166,0,0,1
2023.0,34.7998,35.0,2.017751,1.436619083,8.47805174421543,7.568990164990737,Thailand,3.549611639637477,-0.007263826204356949,2.0240596589459163,65.0,64.0,-1.61068030486688,-3.46252375,7.1092076138897,2.580379,0,0,0
2024.0,35.288,34.0,2.525962,2.153390244,1.36580540798037,7.4430897764237605,Thailand,3.5635429628026385,0.013931323165161658,2.0072860551650007,66.0,65.0,8.47805174421543,1.436619083,7.568990164990737,2.017751,0,0,0
